balcony,bath,bhk,price,site_location,total_sqft,area_type
1,2,2,50.74,Mundhawa,973,Super built-up  Area
1,2,2,50.79,Pirangut,950,Built-up  Area
1,2,2,50.8,Somwar Peth,1018,Super built-up  Area
1,2,2,50.92,Swargate,1065,Super built-up  Area
1,2,2,51,Alandi Road,1049,Super built-up  Area
1,2,2,51,Alandi Road,1194,Super built-up  Area
1,2,2,51,Aundh Road,1084,Super built-up  Area
1,2,2,51,Aundh Road,1194,Super built-up  Area
1,2,2,51,Aundh Road,1200,Super built-up  Area
1,2,2,51,Baner,1155,Super built-up  Area
1,2,2,51,Bibvewadi,1552,Super built-up  Area
1,2,2,51,Bopodi,1050,Built-up  Area
1,2,2,51,Dhole Patil Road,1071,Super built-up  Area
1,2,2,51,Ganesh Peth,1000,Super built-up  Area
1,2,2,51,Guruwar peth,1113,Super built-up  Area
1,2,2,51,Hadapsar,980,Super built-up  Area
1,2,2,51,Hadapsar,1120,Super built-up  Area
1,2,2,51,Kasba Peth,984,Super built-up  Area
1,2,2,51,Kondhwa Budruk,1142,Super built-up  Area
1,2,2,51,Kondhwa Khurd,1105,Super built-up  Area
1,2,2,51,Pashan,1028,Built-up  Area
1,2,2,51,Sahakar Nagar,1010,Super built-up  Area
1,2,2,51,Shaniwar Peth,1179,Super built-up  Area
1,2,2,51,Uruli Devachi,1013,Super built-up  Area
1,2,2,51,Warje,1060,Built-up  Area
1,2,2,51.15,Alandi Road,1185,Super built-up  Area
1,2,2,51.15,Vadgaon Budruk,1185,Super built-up  Area
1,2,2,51.2,Nagar Road,1140,Super built-up  Area
1,2,2,51.25,Anandnagar,1017,Super built-up  Area
1,2,2,51.26,Karve Road,1215,Super built-up  Area
1,2,2,51.42,Sasson Road,1165,Super built-up  Area
1,2,2,51.5,Bhavani Peth,1075,Super built-up  Area
1,2,2,51.5,Fergusson College Road,1263,Super built-up  Area
1,2,2,51.5,Market yard,1035,Super built-up  Area
1,2,2,51.5,Sasson Road,935,Built-up  Area
1,2,2,51.66,Gultekdi,1050,Super built-up  Area
1,2,2,51.8,Bhavani Peth,1154,Super built-up  Area
1,2,2,51.89,Bund Garden Road,1116,Super built-up  Area
1,2,2,51.91,Dapodi,1116,Super built-up  Area
1,2,2,51.91,Gokhale Nagar,1116,Super built-up  Area
1,2,2,51.91,Padmavati,1115,Super built-up  Area
1,2,2,51.99,Narayan Peth,1170,Super built-up  Area
1,2,2,52,Ambegaon Budruk,1165,Super built-up  Area
1,2,2,52,Aundh Road,1020,Super built-up  Area
1,2,2,52,Bhandarkar Road,1165,Super built-up  Area
1,2,2,52,Bund Garden Road,1070,Super built-up  Area
1,2,2,52,Deccan Gymkhana,1010,Super built-up  Area
1,2,2,52,Ganeshkhind,1060,Super built-up  Area
1,2,2,52,Hingne Khurd,1160,Built-up  Area
1,2,2,52,Karve Road,1162,Super built-up  Area
1,2,2,52,Khadaki,1110,Super built-up  Area
1,2,2,52,Kondhwa Budruk,1081,Built-up  Area
1,2,2,52,Kondhwa Budruk,1200,Super built-up  Area
1,2,2,52,Koregaon Park,1070,Super built-up  Area
1,2,2,52,Kothrud,1060,Super built-up  Area
1,2,2,52,Laxmi Road,1125,Super built-up  Area
1,2,2,52,Narayan Peth,1020,Built-up  Area
1,2,2,52,Padmavati,1130,Carpet  Area
1,2,2,52,Parvati Darshan,1175,Super built-up  Area
1,2,2,52,Paud Road,1080,Super built-up  Area
1,2,2,52,Pune Railway Station,950,Carpet  Area
1,2,2,52,Sadashiv Peth,1113,Super built-up  Area
1,2,2,52,Salunke Vihar,1133,Super built-up  Area
1,2,2,52,Sasson Road,1075,Super built-up  Area
1,2,2,52,Somwar Peth,1010,Super built-up  Area
1,2,2,52,Swargate,1200,Super built-up  Area
1,2,2,52,Wadgaon Sheri,1070,Super built-up  Area
1,2,2,52,Wadgaon Sheri,1100,Super built-up  Area
1,2,2,52,Wadgaon Sheri,1113,Super built-up  Area
1,2,2,52,Wakadewadi,1160,Super built-up  Area
1,2,2,52,Wakadewadi,1195,Super built-up  Area
1,2,2,52.04,Navi Peth,1235,Super built-up  Area
1,2,2,52.2,Sinhagad Road,1160,Super built-up  Area
1,2,2,52.23,Aundh,1066,Built-up  Area
1,2,2,52.32,Khadaki,1255,Super built-up  Area
1,2,2,52.32,Satara Road,1255,Super built-up  Area
1,2,2,52.32,Wakadewadi,1255,Super built-up  Area
1,2,2,52.36,Lulla Nagar,1073,Super built-up  Area
1,2,2,52.48,Rasta Peth,1105,Super built-up  Area
1,2,2,52.5,Kothrud,1150,Super built-up  Area
1,2,2,52.5,Sasson Road,970,Built-up  Area
1,2,2,52.58,Anandnagar,1033,Super built-up  Area
1,2,2,52.59,Katraj,1023,Super built-up  Area
1,2,2,52.66,Bopodi,1253,Super built-up  Area
1,2,2,52.7,Katraj,750,Super built-up  Area
1,2,2,52.75,Jangali Maharaj Road,1150,Super built-up  Area
1,2,2,52.8,Parvati Darshan,1150,Super built-up  Area
1,2,2,53,Baner road,1041,Super built-up  Area
1,2,2,53,Baner road,1206,Super built-up  Area
1,2,2,53,Bhavani Peth,1325,Super built-up  Area
1,2,2,53,Bopodi,1053,Super built-up  Area
1,2,2,53,Bopodi,1075,Super built-up  Area
1,2,2,53,Budhwar Peth,1200,Super built-up  Area
1,2,2,53,Chandan Nagar,1000,Super built-up  Area
1,2,2,53,Chandan Nagar,1143,Super built-up  Area
1,2,2,53,Ganesh Peth,814,Super built-up  Area
1,2,2,53,Ganesh Peth,1080,Super built-up  Area
1,2,2,53,Kalyani Nagar,1031,Super built-up  Area
1,2,2,53,Kalyani Nagar,1166,Super built-up  Area
1,2,2,53,Khadaki,1239,Super built-up  Area
1,2,2,53,Laxmi Road,1007,Super built-up  Area
1,2,2,53,Mahatma Gandhi Road,1054,Super built-up  Area
1,2,2,53,Market yard,1060,Super built-up  Area
1,2,2,53,Mundhawa,1202,Built-up  Area
1,2,2,53,Padmavati,957,Super built-up  Area
1,2,2,53,Pirangut,1254,Super built-up  Area
1,2,2,53,Sadashiv Peth,1070,Super built-up  Area
1,2,2,53,Shivaji Nagar,1084,Super built-up  Area
1,2,2,53,Viman Nagar,1251,Super built-up  Area
1,2,2,53.11,Pune Railway Station,1150,Built-up  Area
1,2,2,53.27,Guruwar peth,1240,Super built-up  Area
1,2,2,53.33,Bhavani Peth,1200,Super built-up  Area
1,2,2,53.33,Kalyani Nagar,1200,Super built-up  Area
1,2,2,53.35,Kondhwa,1100,Super built-up  Area
1,2,2,53.4,Laxmi Road,1137,Super built-up  Area
1,2,2,53.5,Dehu Road,1200,Built-up  Area
1,2,2,53.5,Kondhwa Khurd,1200,Super built-up  Area
1,2,2,53.5,Swargate,1152,Super built-up  Area
1,2,2,53.55,Bhandarkar Road,1225,Super built-up  Area
1,2,2,53.55,Wanowrie,1190,Super built-up  Area
1,2,2,53.56,Alandi Road,1339,Super built-up  Area
1,2,2,53.57,Vishrant Wadi,1255,Super built-up  Area
1,2,2,53.58,Ghorpadi,1012,Super built-up  Area
1,2,2,53.7,Gultekdi,1075,Super built-up  Area
1,2,2,53.7,Sahakar Nagar,1075,Super built-up  Area
1,2,2,53.76,Kothrud,1120,Super built-up  Area
1,2,2,53.8,Dhole Patil Road,1157,Super built-up  Area
1,2,2,53.8,Rasta Peth,1146,Super built-up  Area
1,2,2,53.87,Bund Garden Road,1255,Super built-up  Area
1,2,2,53.9,Dhole Patil Road,1025,Super built-up  Area
1,2,2,54,Ambegaon Budruk,1070,Super built-up  Area
1,2,2,54,Aundh Road,1145,Super built-up  Area
1,2,2,54,Camp,1100,Super built-up  Area
1,2,2,54,Chandan Nagar,1200,Super built-up  Area
1,2,2,54,Deccan Gymkhana,1200,Super built-up  Area
1,2,2,54,Guruwar peth,945,Super built-up  Area
1,2,2,54,Karve Road,1100,Super built-up  Area
1,2,2,54,Kasba Peth,1152,Super built-up  Area
1,2,2,54,Koregaon Park,1210,Super built-up  Area
1,2,2,54,Laxmi Road,940,Built-up  Area
1,2,2,54,Lulla Nagar,1100,Super built-up  Area
1,2,2,54,Mahatma Gandhi Road,1200,Super built-up  Area
1,2,2,54,Market yard,1300,Super built-up  Area
1,2,2,54,Mukund Nagar,1080,Super built-up  Area
1,2,2,54,Parvati Darshan,1147,Built-up  Area
1,2,2,54,Parvati Darshan,1200,Super built-up  Area
1,2,2,54,Pirangut,1025,Super built-up  Area
1,2,2,54,Rasta Peth,1125,Built-up  Area
1,2,2,54,Satara Road,1200,Super built-up  Area
1,2,2,54,Shaniwar Peth,1150,Built-up  Area
1,2,2,54,Shaniwar Peth,1198,Super built-up  Area
1,2,2,54,Shukrawar Peth,965,Super built-up  Area
1,2,2,54,Shukrawar Peth,1200,Super built-up  Area
1,2,2,54,Swargate,1070,Super built-up  Area
1,2,2,54,Wagholi,1090,Super built-up  Area
1,2,2,54,Wanowrie,1100,Super built-up  Area
1,2,2,54,Wanowrie,1200,Super built-up  Area
1,2,2,54.1,Dhole Patil Road,1025,Super built-up  Area
1,2,2,54.3,Aundh,1087,Super built-up  Area
1,2,2,54.35,Nana Peth,1267,Super built-up  Area
1,2,2,54.48,Bund Garden Road,1031,Super built-up  Area
1,2,2,54.5,Dhayari Phata,1255,Super built-up  Area
1,2,2,54.5,Jangali Maharaj Road,1025,Super built-up  Area
1,2,2,54.54,Shivaji Nagar,1090,Super built-up  Area
1,2,2,54.59,Law College Road,1012,Super built-up  Area
1,2,2,54.59,Pune Railway Station,1012,Super built-up  Area
1,2,2,54.8,Balaji Nagar,1125,Super built-up  Area
1,2,2,54.92,Camp,1061,Super built-up  Area
1,2,2,55,Ambegaon Budruk,1220,Super built-up  Area
1,2,2,55,Aundh,1200,Super built-up  Area
1,2,2,55,Baner road,960,Super built-up  Area
1,2,2,55,Baner road,1060,Super built-up  Area
1,2,2,55,Bibvewadi,960,Super built-up  Area
1,2,2,55,Bibvewadi,970,Super built-up  Area
1,2,2,55,Bibvewadi,1103,Carpet  Area
1,2,2,55,Budhwar Peth,925,Super built-up  Area
1,2,2,55,Budhwar Peth,1100,Built-up  Area
1,2,2,55,Chandan Nagar,1126,Super built-up  Area
1,2,2,55,Chandan Nagar,1210,Built-up  Area
1,2,2,55,Chandan Nagar,1244,Super built-up  Area
1,2,2,55,Dapodi,1060,Built-up  Area
1,2,2,55,Dapodi,1100,Built-up  Area
1,2,2,55,Deccan Gymkhana,1150,Super built-up  Area
1,2,2,55,Dehu Road,985,Super built-up  Area
1,2,2,55,Dhankawadi,1200,Built-up  Area
1,2,2,55,Dhayari Phata,600,Plot  Area
1,2,2,55,Dhayari Phata,1184,Built-up  Area
1,2,2,55,Erandwane,933,Super built-up  Area
1,2,2,55,Fatima Nagar,1260,Super built-up  Area
1,2,2,55,Ghorpade Peth,950,Super built-up  Area
1,2,2,55,Ghorpadi,1100,Plot  Area
1,2,2,55,Gokhale Nagar,950,Super built-up  Area
1,2,2,55,Hadapsar Industrial Estate,1245,Super built-up  Area
1,2,2,55,Hingne Khurd,1000,Plot  Area
1,2,2,55,Jangali Maharaj Road,975,Built-up  Area
1,2,2,55,Jangali Maharaj Road,1020,Super built-up  Area
1,2,2,55,Karve Nagar,1250,Super built-up  Area
1,2,2,55,Kasba Peth,1060,Super built-up  Area
1,2,2,55,Katraj,1005,Super built-up  Area
1,2,2,55,Kharadi,1031,Super built-up  Area
1,2,2,55,Kondhwa,912,Built-up  Area
1,2,2,55,Kondhwa,1069,Super built-up  Area
1,2,2,55,Kondhwa Khurd,1100,Super built-up  Area
1,2,2,55,Koregaon Park,500,Plot  Area
1,2,2,55,Law College Road,900,Super built-up  Area
1,2,2,55,Law College Road,1100,Built-up  Area
1,2,2,55,Manik Bagh,1200,Super built-up  Area
1,2,2,55,Model colony,1141,Super built-up  Area
1,2,2,55,Mundhawa,1158,Super built-up  Area
1,2,2,55,Nagar Road,1040,Super built-up  Area
1,2,2,55,Nagar Road,1060,Super built-up  Area
1,2,2,55,Nagar Road,1080,Built-up  Area
1,2,2,55,Narayan Peth,845,Super built-up  Area
1,2,2,55,Narayangaon,1113,Super built-up  Area
1,2,2,55,Navi Peth,984,Super built-up  Area
1,2,2,55,Padmavati,1160,Super built-up  Area
1,2,2,55,Parvati Darshan,800,Super built-up  Area
1,2,2,55,Paud Road,814,Built-up  Area
1,2,2,55,Paud Road,1115,Super built-up  Area
1,2,2,55,Paud Road,1467,Built-up  Area
1,2,2,55,Raviwar Peth,975,Super built-up  Area
1,2,2,55,Raviwar Peth,1180,Super built-up  Area
1,2,2,55,Sadashiv Peth,1031,Super built-up  Area
1,2,2,55,Sasson Road,957,Super built-up  Area
1,2,2,55,Satara Road,1070,Built-up  Area
1,2,2,55,Senapati Bapat Road,1250,Super built-up  Area
1,2,2,55,Shaniwar Peth,1000,Plot  Area
1,2,2,55,Shaniwar Peth,1070,Super built-up  Area
1,2,2,55,Shaniwar Peth,1143,Super built-up  Area
1,2,2,55,Shivaji Nagar,1190,Super built-up  Area
1,2,2,55,Shukrawar Peth,1075,Super built-up  Area
1,2,2,55,Uruli Devachi,1050,Built-up  Area
1,2,2,55,Vadgaon Budruk,1190,Built-up  Area
1,2,2,55,Vadgaon Budruk,1206,Super built-up  Area
1,2,2,55,Viman Nagar,1125,Super built-up  Area
1,2,2,55,Viman Nagar,1160,Built-up  Area
1,2,2,55,Vishrant Wadi,775,Super built-up  Area
1,2,2,55,Vishrant Wadi,1133,Built-up  Area
1,2,2,55,Vishrant Wadi,1160,Super built-up  Area
1,2,2,55,Wakadewadi,1070,Super built-up  Area
1,2,2,55,Wanowrie,1069,Built-up  Area
1,2,2,55,Warje,1070,Super built-up  Area
1,2,2,55,Warje,2200,Built-up  Area
1,2,2,55.15,Gokhale Nagar,1161,Super built-up  Area
1,2,2,55.15,Koregaon Park,1161,Super built-up  Area
1,2,2,55.15,Market yard,1161,Super built-up  Area
1,2,2,55.15,Shaniwar Peth,1161,Super built-up  Area
1,2,2,55.47,Bibvewadi,1295,Super built-up  Area
1,2,2,55.47,Pashan,1295,Super built-up  Area
1,2,2,55.5,Bibvewadi,1155,Super built-up  Area
1,2,2,55.5,Kondhwa,1255,Super built-up  Area
1,2,2,55.5,Tilak Road,1255,Super built-up  Area
1,2,2,55.55,Deccan Gymkhana,1250,Super built-up  Area
1,2,2,55.55,Fergusson College Road,1350,Super built-up  Area
1,2,2,55.55,Mukund Nagar,1250,Super built-up  Area
1,2,2,55.55,Pune Railway Station,1250,Super built-up  Area
1,2,2,55.78,Kalyani Nagar,1005,Super built-up  Area
1,2,2,55.79,Balaji Nagar,1303,Super built-up  Area
1,2,2,55.91,Hadapsar Industrial Estate,1306,Super built-up  Area
1,2,2,55.99,Khadki,1450,Super built-up  Area
1,2,2,56,Anandnagar,1148,Super built-up  Area
1,2,2,56,Bhavani Peth,1152,Super built-up  Area
1,2,2,56,Camp,1140,Super built-up  Area
1,2,2,56,Dehu Road,1164,Built-up  Area
1,2,2,56,Dhankawadi,1180,Super built-up  Area
1,2,2,56,Dhole Patil Road,965,Super built-up  Area
1,2,2,56,Fatima Nagar,1200,Super built-up  Area
1,2,2,56,Fergusson College Road,973,Super built-up  Area
1,2,2,56,Fergusson College Road,1123,Super built-up  Area
1,2,2,56,Ghorpadi,957,Built-up  Area
1,2,2,56,Kharadi,1330,Super built-up  Area
1,2,2,56,Mangalwar peth,1028,Super built-up  Area
1,2,2,56,Model colony,1170,Super built-up  Area
1,2,2,56,Narayangaon,1100,Super built-up  Area
1,2,2,56,Salunke Vihar,1150,Super built-up  Area
1,2,2,56,Satara Road,940,Built-up  Area
1,2,2,56,Shaniwar Peth,929,Super built-up  Area
1,2,2,56,Shivaji Nagar,1015,Built-up  Area
1,2,2,56,Somwar Peth,1268,Super built-up  Area
1,2,2,56.1,Salunke Vihar,1070,Super built-up  Area
1,2,2,56.13,Sinhagad Road,1065,Super built-up  Area
1,2,2,56.17,Kondhwa Budruk,1370,Super built-up  Area
1,2,2,56.32,Parvati Darshan,1252,Super built-up  Area
1,2,2,56.35,Karve Nagar,1031,Super built-up  Area
1,2,2,56.45,Narayangaon,1230,Super built-up  Area
1,2,2,56.5,Ganesh Peth,1220,Super built-up  Area
1,2,2,56.58,Aundh Road,1205,Super built-up  Area
1,2,2,56.7,Narayan Peth,1255,Super built-up  Area
1,2,2,56.74,Swargate,1135,Super built-up  Area
1,2,2,56.8,Kondhwa Budruk,940,Built-up  Area
1,2,2,56.86,Manik Bagh,1197,Super built-up  Area
1,2,2,56.9,Jangali Maharaj Road,1212,Super built-up  Area
1,2,2,57,Bund Garden Road,1152,Super built-up  Area
1,2,2,57,Chandan Nagar,1095,Super built-up  Area
1,2,2,57,Deccan Gymkhana,980,Super built-up  Area
1,2,2,57,Dehu Road,1020,Super built-up  Area
1,2,2,57,Dehu Road,1155,Built-up  Area
1,2,2,57,Fergusson College Road,1175,Super built-up  Area
1,2,2,57,Ghorpadi,1150,Built-up  Area
1,2,2,57,Jangali Maharaj Road,970,Super built-up  Area
1,2,2,57,Kasba Peth,950,Built-up  Area
1,2,2,57,Kondhwa Budruk,1107,Super built-up  Area
1,2,2,57,Lulla Nagar,1154,Built-up  Area
1,2,2,57,Mahatma Gandhi Road,1085,Super built-up  Area
1,2,2,57,Market yard,1090,Super built-up  Area
1,2,2,57,Narayan Peth,1075,Super built-up  Area
1,2,2,57,Narayangaon,1230,Super built-up  Area
1,2,2,57,Padmavati,875,Plot  Area
1,2,2,57,Padmavati,1225,Super built-up  Area
1,2,2,57,Pashan,1070,Built-up  Area
1,2,2,57,Paud Road,1220,Super built-up  Area
1,2,2,57,Sadashiv Peth,1162,Super built-up  Area
1,2,2,57,Satara Road,1006,Plot  Area
1,2,2,57,Shukrawar Peth,1194,Super built-up  Area
1,2,2,57,Sinhagad Road,1059,Built-up  Area
1,2,2,57,Somwar Peth,1450,Super built-up  Area
1,2,2,57,Yerawada,1140,Built-up  Area
1,2,2,57.35,Shaniwar Peth,1738,Super built-up  Area
1,2,2,57.5,Karve Nagar,1255,Super built-up  Area
1,2,2,57.5,Lulla Nagar,1255,Super built-up  Area
1,2,2,57.63,Mangalwar peth,1055,Super built-up  Area
1,2,2,57.9,Sasson Road,1200,Super built-up  Area
1,2,2,57.99,Warje,735,Super built-up  Area
1,2,2,58,Ambegaon Budruk,1112,Super built-up  Area
1,2,2,58,Anandnagar,1045,Super built-up  Area
1,2,2,58,Aundh Road,975,Super built-up  Area
1,2,2,58,Bibvewadi,1460,Built-up  Area
1,2,2,58,Bopodi,1230,Super built-up  Area
1,2,2,58,Budhwar Peth,1084,Super built-up  Area
1,2,2,58,Camp,985,Super built-up  Area
1,2,2,58,Dhole Patil Road,1268,Super built-up  Area
1,2,2,58,Fergusson College Road,1230,Super built-up  Area
1,2,2,58,Ganesh Peth,1243,Built-up  Area
1,2,2,58,Ganesh Peth,1250,Built-up  Area
1,2,2,58,Gokhale Nagar,1060,Super built-up  Area
1,2,2,58,Gokhale Nagar,1063,Super built-up  Area
1,2,2,58,Guruwar peth,1100,Super built-up  Area
1,2,2,58,Hadapsar Industrial Estate,966,Super built-up  Area
1,2,2,58,Hadapsar Industrial Estate,1065,Built-up  Area
1,2,2,58,Karve Nagar,905,Super built-up  Area
1,2,2,58,Khadaki,1020,Super built-up  Area
1,2,2,58,Khadki,1070,Super built-up  Area
1,2,2,58,Kharadi,1236,Super built-up  Area
1,2,2,58,Koregaon Park,1173,Super built-up  Area
1,2,2,58,Kothrud,1265,Super built-up  Area
1,2,2,58,Lulla Nagar,1100,Super built-up  Area
1,2,2,58,Lulla Nagar,1162,Super built-up  Area
1,2,2,58,Mangalwar peth,1255,Super built-up  Area
1,2,2,58,Market yard,957,Super built-up  Area
1,2,2,58,Nana Peth,1255,Super built-up  Area
1,2,2,58,Parvati Darshan,1010,Built-up  Area
1,2,2,58,Prabhat Road,1236,Super built-up  Area
1,2,2,58,Raviwar Peth,1065,Super built-up  Area
1,2,2,58,Sadashiv Peth,1000,Super built-up  Area
1,2,2,58,Salunke Vihar,1200,Plot  Area
1,2,2,58,Satara Road,1450,Super built-up  Area
1,2,2,58,Sinhagad Road,1016,Super built-up  Area
1,2,2,58,Swargate,1155,Super built-up  Area
1,2,2,58,Wadgaon Sheri,1012,Super built-up  Area
1,2,2,58,Wakadewadi,1125,Super built-up  Area
1,2,2,58,Warje,1162,Super built-up  Area
1,2,2,58,Warje,1300,Built-up  Area
1,2,2,58,Yerawada,1019,Super built-up  Area
1,2,2,58.11,Manik Bagh,950,Super built-up  Area
1,2,2,58.27,Katraj,1313,Super built-up  Area
1,2,2,58.5,Kharadi,1220,Super built-up  Area
1,2,2,58.5,Kondhwa,1200,Plot  Area
1,2,2,58.5,Kondhwa Khurd,1100,Super built-up  Area
1,2,2,58.5,Narayan Peth,1060,Super built-up  Area
1,2,2,58.56,Baner,1247,Super built-up  Area
1,2,2,58.56,Paud Road,1183,Super built-up  Area
1,2,2,58.58,Gultekdi,1240,Built-up  Area
1,2,2,58.86,Ganeshkhind,1308,Super built-up  Area
1,2,2,59,Alandi Road,1012,Built-up  Area
1,2,2,59,Aundh Road,1012,Super built-up  Area
1,2,2,59,Dapodi,1148,Built-up  Area
1,2,2,59,Fergusson College Road,1012,Super built-up  Area
1,2,2,59,Kharadi,1011,Built-up  Area
1,2,2,59,Koregaon Park,1187,Super built-up  Area
1,2,2,59,Laxmi Road,1160,Super built-up  Area
1,2,2,59,Manik Bagh,1161,Built-up  Area
1,2,2,59,Market yard,1200,Super built-up  Area
1,2,2,59,Model colony,1220,Super built-up  Area
1,2,2,59,Nana Peth,1245,Super built-up  Area
1,2,2,59,Navi Peth,1151,Super built-up  Area
1,2,2,59,Padmavati,1298,Built-up  Area
1,2,2,59,Shukrawar Peth,1325,Built-up  Area
1,2,2,59,Vadgaon Budruk,1205,Super built-up  Area
1,2,2,59,Vishrant Wadi,1140,Super built-up  Area
1,2,2,59,Wadgaon Sheri,1174,Super built-up  Area
1,2,2,59,Wakadewadi,1162,Super built-up  Area
1,2,2,59,Yerawada,984,Super built-up  Area
1,2,2,59.32,Karve Road,1213,Super built-up  Area
1,2,2,59.45,Narayan Peth,1036,Super built-up  Area
1,2,2,59.46,Gokhale Nagar,1036,Super built-up  Area
1,2,2,59.47,Shivaji Nagar,1180,Super built-up  Area
1,2,2,59.74,Karve Road,1183,Super built-up  Area
1,2,2,59.76,Dhayari Phata,1245,Super built-up  Area
1,2,2,59.8,Baner,1247,Super built-up  Area
1,2,2,59.86,Viman Nagar,1203,Carpet  Area
1,2,2,59.9,Rasta Peth,1162,Super built-up  Area
1,2,2,60,Ambegaon Budruk,1000,Super built-up  Area
1,2,2,60,Ambegaon Budruk,1240,Plot  Area
1,2,2,60,Ambegaon Budruk,1250,Super built-up  Area
1,2,2,60,Aundh Road,900,Built-up  Area
1,2,2,60,Aundh Road,1027,Super built-up  Area
1,2,2,60,Balaji Nagar,1046,Super built-up  Area
1,2,2,60,Bhandarkar Road,1015,Super built-up  Area
1,2,2,60,Bhandarkar Road,1210,Built-up  Area
1,2,2,60,Bhavani Peth,1000,Super built-up  Area
1,2,2,60,Bhavani Peth,1056,Super built-up  Area
1,2,2,60,Bopodi,1070,Built-up  Area
1,2,2,60,Budhwar Peth,1100,Super built-up  Area
1,2,2,60,Bund Garden Road,1155,Built-up  Area
1,2,2,60,Camp,1100,Built-up  Area
1,2,2,60,Dapodi,1000,Super built-up  Area
1,2,2,60,Deccan Gymkhana,830,Built-up  Area
1,2,2,60,Deccan Gymkhana,950,Super built-up  Area
1,2,2,60,Deccan Gymkhana,1159,Super built-up  Area
1,2,2,60,Dehu Road,1044,Super built-up  Area
1,2,2,60,Dehu Road,1067,Super built-up  Area
1,2,2,60,Dehu Road,1120,Super built-up  Area
1,2,2,60,Dehu Road,1245,Super built-up  Area
1,2,2,60,Dhole Patil Road,703,Super built-up  Area
1,2,2,60,Erandwane,1128,Super built-up  Area
1,2,2,60,Fatima Nagar,1095,Built-up  Area
1,2,2,60,Fatima Nagar,1300,Built-up  Area
1,2,2,60,Fergusson College Road,1100,Built-up  Area
1,2,2,60,Ganesh Peth,1190,Built-up  Area
1,2,2,60,Ganesh Peth,1210,Super built-up  Area
1,2,2,60,Guruwar peth,1173,Built-up  Area
1,2,2,60,Guruwar peth,1256,Super built-up  Area
1,2,2,60,Hadapsar Industrial Estate,1100,Built-up  Area
1,2,2,60,Karve Nagar,975,Super built-up  Area
1,2,2,60,Karve Road,1092,Super built-up  Area
1,2,2,60,Karve Road,1375,Super built-up  Area
1,2,2,60,Katraj,1200,Super built-up  Area
1,2,2,60,Kharadi,992,Super built-up  Area
1,2,2,60,Kharadi,1285,Super built-up  Area
1,2,2,60,Kondhwa,1079,Super built-up  Area
1,2,2,60,Kondhwa,1100,Super built-up  Area
1,2,2,60,Kondhwa Budruk,1285,Super built-up  Area
1,2,2,60,Koregaon Park,1000,Super built-up  Area
1,2,2,60,Koregaon Park,1035,Super built-up  Area
1,2,2,60,Kothrud,1100,Super built-up  Area
1,2,2,60,Law College Road,1147,Super built-up  Area
1,2,2,60,Law College Road,1175,Super built-up  Area
1,2,2,60,Manik Bagh,1200,Plot  Area
1,2,2,60,Market yard,1308,Super built-up  Area
1,2,2,60,Mundhawa,1285,Super built-up  Area
